"@jungebohara :) barbad bhayo ni. Bhare feri IPL pani hernu chha :)","0","0"
"Good Morning Champ @imVkohli :))) Hope We Will Win IPL 9 Trophy , #Aameen You Guys Deserve Good Luck CHAMPIONS @RCBTweets","0","0"
"अब आज राती SRH लाई IPL मा जिताउनु पर्छ :)","0","0"
"And a washout IPL final tmmrw :) https://twitter.com/auldtimer/status/736542665915793409 …","0","0"
"Happy to know that opening ceremonies are as boring elsewhere as in cricket/IPL. :D","0","0"
"@henrygayle pls apply fr Indian citizenship! u rock n roll like a boss love watching you :D nd wish u ol da bst f ipl final :*","0","0"
"@IPL_Actu je partage si un jour j'ai un iphone sa pourra servir :) merci","0","0"
"@m4messi socho football k bhi ipl jaise contests hote to..every week bpl, every month ucl :p","0","0"
"@IPL @imVkohli @RCBTweets Awww <3 and we always will be there to support the entire team! :) #RCBianforlife","0","0"
"@TuahaSohail Anushka is ruled out :P Rest all the actresses aren't much associated with the IPL.","0","0"
"@IPL_Actu je tente merci :)","0","0"
"Haha! @henrygayle Tonight he is entertaining us in Kapil Sharma Show, tomorrow he will be entertaining us in IPL Finals! :D #TKSS","0","0"
"@_ting_tong i am too happy. meri team IPL jeet gyi :P @ImAbhishek_ @IamSohal_Yuvian @imGkhosla @RitikaSays","0","0"
"@Virats_cutiepie @IamVShilpa @IamVK_Fan1 @aditisona202 @Aishee_vd @dakshatewari @LamishaTanzim @imVkohli IPL Winner n player of the IPL :)","0","0"
"@ihqneen let them rls d logo first :D & i wanted dem to start d promotion frm Ipl final. Bt phusss... :(","0","0"
"Meanwhile Yuvraj Singh will play his first IPL finals in his Career ... Warner too ... Ada namma #Dhawan also :D :D","0","0"
"This is why everyone loves IPL :D <aVAn> http://fb.me/43NzFdOY8 ","0","0"
"@IPL_Actu ouep et tu l'avais bien dit dans ta vidéo :)","0","0"
"Can't wait for the next IPL season.. wanna see @TheGujaratLions play :) #LionsForever","0","0"
"Nouvelle Vidéo :) grâce à @IPL_Actu Alternative X-Cydia en Mise à Jour 9.3.2https://www.youtube.com/watch?v=hAplohjW6gI&feature=share …","0","0"
"Well played @TheGujaratLions fantastic entry to IPL :) #lionsforever","0","0"
"Bientôt nouvelle Vidéo :) Enorme Merci er soutien à @IPL_Actu car c'est grâce à lui que j'ai pu Re les vidéos :)pic.twitter.com/gDliPWL7lk","0","0"
"Best bowling side + @davidwarner31 :-) but difficult to beat #rcb at home #IPL https://twitter.com/sardesairajdeep/status/736256896366088192 …","0","0"
":) .. #Hotstar has some things better than #IPL :D — watching Sarabhai vs Sarabhai Show","0","0"
"Poor foresight from IPL Website. :P #IPLFinalpic.twitter.com/aRSVENoerA","0","0"
"@pallavisharda real @IPL duty is over but everybody expecting you in a reel duty... next film LOL :) @SonySix","0","0"
"@ImRaina Well done sir.! Gujrat lions performed good.. Expecting more in next season IPL :)","0","0"
"Who will win #IPLfinal ? #RCBvSRH #SRHvRCB #IPL2016 #PlayBold #OrangeArmy @RCBTweets v @SunRisers @IPL last match :)","0","0"
"Well constructed IPL Final. Good to see @YUVSTRONG12 & @imVkohli in the finals.! Confused, whom should I support. #Congrats #SRH #RCB :)","0","0"
"2 indians in top 5. And strange this is , all are captains :) #IPL pic.twitter.com/wTEZWGt6nk","0","0"
"Had You been An Owner to One of the franchises Of IPL, Who Would You have had in Your team Between Kohli & ABD? :P #IPL","0","0"
